ID_CTE,ID_FAM,FREQUENCY
5490592,224041,8
13974517,224041,8
32725041,319064,8
23762573,282071,8
7380505,864009,8
57195,314156,8
20207820,775256,8
29169933,314156,8
241241,224009,8
38047076,290059,8
7756242,314129,8
34973278,596181,8
16465640,320059,8
25689506,596181,8
14221432,224065,8
26710897,864007,8
35249214,105007,8
35111320,224057,8
36826291,384105,8
12560737,106001,8
20949864,420092,8
17055623,318009,8
26801523,106055,8
27112451,290059,8
17778383,701305,8
41317683,224065,8
22152111,417073,8
2868476,315131,8
33192633,742026,8
23965536,224041,8
19271367,381009,8
32623583,102040,8
20359387,314064,8
12611603,105071,8
8698757,432043,8
25185366,101027,8
27503876,541060,8
335178,106010,8
33541779,224065,8
20162183,796042,8
23545974,106003,8
33641443,319064,8
2586785,103246,8
977921,101028,8
33433850,224017,8
4064977,420083,8
17960831,317205,8
37518396,314129,8
34624163,701305,8
37957144,306189,8
8807917,314129,8
23006384,869212,8
8489372,103079,8
28383005,742013,8
16850210,289002,8
8242511,863047,8
1319778,291059,8
28743369,420059,8
15273547,701305,8
18112117,289002,8
26911760,313096,8
26180586,860048,8
35090215,224065,8
32447712,541069,8
15802731,282002,8
20346367,291059,8
32245071,314156,8
37018281,289002,8
7650811,106055,8
25644524,418278,8
17505748,106061,8
27914966,314156,8
17051882,869212,8
17261358,102089,8
37217866,860241,8
5638819,856231,8
23459113,540060,8
12087373,210282,8
15639006,856231,8
23418493,105071,8
32667709,102011,8
38684189,105007,8
30311753,312207,8
26363096,701305,8
20318411,314063,8
38493921,418277,8
25028433,742011,8
8270923,224025,8
26973454,314063,8
24416286,291062,8
23813149,314063,8
26976259,101004,8
23434640,413016,8
33048701,314129,8
22987855,290059,8
30609355,742026,8
30059906,856047,8
24547716,384105,8
2969693,104014,8
11807454,106001,8
24205078,312150,8
28429745,847301,8
34663314,105071,8
16661101,314129,8
17433637,102017,8
10613260,701305,8
10966433,105074,8
10830042,319162,8
15570555,127077,8
31439253,104014,8
17907528,224065,8
27653847,127077,8
22346693,105244,8
11426027,291059,8
13541479,311316,8
16958489,102017,8
16262438,106002,8
13850933,290059,8
23539194,310149,8
26690569,314235,8
11471468,380284,8
4351395,316068,8
32564031,870201,8
32179128,867047,8
26657825,248001,8
5647088,314063,8
4197307,752012,8
32278344,318009,8
27342122,856047,8
18919223,403176,8
26107792,224057,8
39579701,413238,8
22512428,314129,8
40017455,282002,8
29924561,742011,8
5876154,106010,8
5683728,862009,8
27010120,751363,8
28347331,106061,8
24431706,380284,8
18286990,104015,8
26340641,224033,8
37010133,106059,8
18884119,224041,8
36602746,105074,8
33739197,224065,8
13886998,314129,8
10655480,101004,8
4428507,102164,8
29728139,106010,8
31769049,328498,8
28337791,380284,8
36635462,224081,8
5275586,316124,8
27164976,291059,8
22926717,542026,8
32564395,319064,8
39550954,105244,8
37006087,774251,8
15861953,413238,8
281266,314156,8
18301542,104015,8
15547336,102012,8
19458818,224033,8
15289691,864212,8
2160371,106010,8
840463,595400,8
33866520,202089,8
5138499,418071,8
33802190,102011,8
16957391,432287,8
28607784,106010,8
41691420,596182,8
39781461,538021,8
17346811,646081,8
12455485,701305,8
16540297,102012,8
39493382,106055,8
35374097,106010,8
23565381,701305,8
11013850,313096,8
30873203,194001,8
115272,224009,8
27628329,104019,8
17638210,317205,8
5550188,245010,8
38963642,106010,8
27407553,704352,8
12419019,413238,8
13852238,106059,8
26772256,314063,8
25760672,868028,8
5507897,320190,8
32336279,319162,8
21063971,540059,8
34494625,751025,8
20729377,127077,8
39417070,541089,8
32885800,298009,8
35249217,314129,8
22237337,412150,8
5671042,102018,8
1495234,102164,8
28512920,106055,8
33463313,863254,8
21150016,224057,8
30802201,314156,8
59777,774253,8
34768366,224065,8
33846680,105244,8
27578532,860048,8
18966669,106061,8
10692350,420063,8
11392803,867048,8
19926675,403177,8
39251055,106061,8
25272023,380285,8
1713441,381009,8
14569187,103239,8
30334499,501002,8
22683402,314129,8
14912977,413214,8
17292256,310140,8
31423614,106010,8
13922361,325098,8
8067509,701305,8
29227348,742013,8
21700846,312150,8
7341887,751363,8
32112226,106055,8
11598290,104014,8
30167976,752081,8
14754234,106061,8
25048713,110282,8
7565736,314156,8
14432237,314235,8
22682040,106010,8
31790916,106003,8
2001973,224001,8
23421010,414137,8
32558197,224017,8
37287767,104019,8
18434844,855022,8
12805289,105071,8
39017703,104015,8
16981412,302016,8
32457190,860047,8
6003872,291059,8
5730866,282002,8
2937179,752071,8
14075443,224065,8
15909148,312150,8
14922290,749001,8
4754476,314129,8
29675673,314129,8
11864584,313155,8
29764695,104015,8
148610,314063,8
38870501,224025,8
32275434,314129,8
33444495,224065,8
34728742,314129,8
19274011,224041,8
2147341,105007,8
27998641,127077,8
41404420,541060,8
35050052,104115,8
16263934,106002,8
4425734,862009,8
16287229,870200,8
23197206,314129,8
38605645,380161,8
12490519,102089,8
1659952,298009,8
32105795,501002,8
18453614,202014,8
14502312,105244,8
37343491,244001,8
4152169,412065,8
14910775,104014,8
6137048,289071,8
11055603,380161,8
31516586,538092,8
29468352,104015,8
38888362,102018,8
27341065,289006,8
11037356,314129,8
13266548,317203,8
33794694,302192,8
14971798,594389,8
26169821,319064,8
8695363,861020,8
25368230,106055,8
13714747,413238,8
21660835,314235,8
1105949,314156,8
20066763,282071,8
33790440,314235,8
20417195,290059,8
31958247,863047,8
21554039,312150,8
22378452,774253,8
2812406,313155,8
5044924,701311,8
36484015,860048,8
21486955,224025,8
4224868,862009,8
20625417,106061,8
30380149,106010,8
18834396,752051,8
19692661,102164,8
211453,319062,8
6632316,319064,8
1169445,104015,8
10839093,787254,8
23551951,318009,8
21870249,106001,8
38272579,106001,8
6727290,596075,8
13410436,106055,8
36885212,706364,8
24005183,224033,8
4390854,418277,8
37601057,538092,8
14716262,701305,8
30333379,106054,8
5811196,869007,8
28935687,102089,8
6781506,211087,8
19754175,701305,8
25910112,314129,8
850171,314235,8
13198816,106061,8
2711985,316068,8
10790929,105007,8
18205837,106059,8
6766218,105074,8
15315979,418277,8
25964105,106003,8
26324643,325098,8
16908573,413238,8
14737393,413016,8
10490408,224065,8
6370480,413016,8
10669503,106059,8
13638873,105007,8
15493087,872007,8
7499819,104015,8
30277167,775256,8
1500846,318203,8
5466413,209032,8
10770100,316068,8
14955226,314063,8
21651815,313229,8
13453160,412150,8
16928507,207042,8
14784898,413238,8
15234198,596323,8
19577856,414136,8
10777417,106054,8
6399854,420092,8
33653248,102011,8
35530060,864009,8
25382670,106001,8
6859091,646081,8
22474630,870201,8
17832046,326080,8
13279417,320059,8
18996958,420092,8
42751129,596323,8
34779507,860241,8
1421312,106234,8
26224951,323073,8
25793364,104014,8
8219264,306189,8
12782701,594208,8
11982379,314063,8
37477169,224033,8
22776292,325136,8
14745801,127077,8
22527016,101004,8
24566019,418277,8
23808453,311315,8
40307020,110028,8
29816453,106055,8
27395390,319061,8
21049780,313096,8
7623402,291059,8
33753782,224065,8
10512121,106010,8
24005356,319062,8
32272324,313155,8
29625531,105007,8
35025204,540059,8
19233754,380284,8
27769198,106003,8
6214641,862009,8
32521677,787254,8
25909265,704352,8
25408817,314129,8
18736140,414135,8
32335422,418132,8
41442102,704351,8
5190937,316068,8
36824267,106054,8
32044618,224057,8
16077427,313096,8
31648635,325098,8
14478106,224001,8
12874823,104014,8
33921307,752081,8
21006420,413238,8
25384660,319062,8
13426121,314129,8
26330654,855011,8
1449346,314156,8
25340638,541060,8
26345408,774253,8
18714615,867232,8
2108164,313096,8
11182112,860048,8
23836240,224065,8
24864923,105245,8
8195485,210282,8
11878881,541069,8
32196769,413238,8
27656391,775260,8
21073957,413238,8
29433770,312150,8
2981977,314063,8
21934951,224009,8
29647515,299099,8
1754714,314063,8
38120857,314235,8
4369631,106054,8
32275555,787254,8
28521618,320059,8
28268574,748024,8
32535575,317285,8
29234431,317205,8
24411131,311314,8
7776148,319064,8
20682101,869076,8
29250686,106010,8
15204632,202014,8
5791702,106001,8
23781680,312207,8
11397794,149001,8
8678596,413238,8
31439762,102011,8
35017923,701305,8
26542454,542038,8
20129087,319061,8
7915696,302016,8
2448341,314156,8
31899798,742013,8
34900172,224057,8
17344388,290059,8
5064474,104115,8
18243791,105074,8
26315830,103079,8
15779747,319061,8
17713744,224057,8
20126161,860048,8
32553757,104014,8
16803137,102012,8
28709608,224065,8
36580800,775256,8
16450263,314156,8
26853785,319064,8
18272244,106010,8
26036246,319062,8
37868257,224065,8
39467989,106010,8
12826892,227079,8
21114850,314156,8
6578767,282002,8
38900088,319162,8
30258981,312207,8
8547976,314129,8
13019504,106001,8
8478155,319061,8
12301063,320190,8
11789270,248002,8
3863966,106055,8
1856377,105244,8
16497097,104015,8
38501277,999001,8
11399913,224009,8
12410498,310033,8
16819689,787254,8
16811852,323073,8
13701373,224033,8
20879515,380284,8
26235302,314235,8
7649278,224041,8
33718996,104014,8
15979946,314129,8
10638124,209032,8
27851393,796042,8
6949479,224065,8
7858688,102018,8
6315419,318009,8
10044665,413238,8
5552019,106055,8
6048275,101004,8
2686831,862009,8
35050052,104114,8
5362215,701305,8
19557892,705357,8
26194014,104014,8
11224923,282006,8
25051516,870200,8
37553976,202011,8
32236043,863047,8
18905906,224033,8
38367798,106050,8
31656135,224017,8
24922411,314129,8
29424158,106059,8
29447922,282071,8
19011603,224025,8
7921836,104014,8
22968897,106059,8
23784767,291059,8
4269301,106055,8
340935,105071,8
13222540,224065,8
26290120,860241,8
5074700,413238,8
27647980,151002,8
21169026,835130,8
36579948,540059,8
26998707,314156,8
24559079,224017,8
21591763,105245,8
33616211,224065,8
10747176,224057,8
2587246,105071,8
33868643,227087,8
28092610,313096,8
27329763,106001,8
534827,106055,8
27478456,106055,8
29516317,418277,8
19343904,508010,8
16937063,106059,8
5455422,310070,8
34870609,311314,8
23906506,106001,8
7235505,701305,8
19587915,224041,8
25688853,492030,8
25888493,224033,8
36833023,751026,8
18514834,314129,8
29144251,420083,8
33521380,583023,8
21874558,544004,8
30410264,224017,8
26382707,423132,8
23466421,870201,8
28291006,224057,8
15733151,202013,8
27712379,864007,8
24847003,102011,8
29089027,398009,8
29121117,314129,8
17120572,701305,8
14841425,775260,8
37269693,862003,8
11970821,775258,8
8247933,104015,8
33449344,418132,8
36970955,290059,8
4722860,291059,8
11176323,319064,8
5781495,701305,8
11912970,127077,8
29261860,314129,8
33502343,104015,8
4524864,317286,8
31582601,860050,8
19488056,106010,8
24919613,224081,8
1991139,701305,8
21686560,106059,8
30441525,458020,8
2113987,860048,8
17172282,313096,8
25292691,291059,8
27406625,105244,8
19571557,541089,8
33904491,701305,8
997934,224009,8
2276506,224017,8
34629217,381009,8
25332000,105001,8
37960010,102389,8
30252694,701305,8
31921800,106001,8
8635786,774252,8
13295647,102011,8
33783037,106050,8
29555724,454020,8
33565919,869214,8
14184203,898009,8
21295747,701305,8
27813570,224065,8
20618808,314064,8
29837233,224025,8
20137231,282006,8
21062465,742011,8
2530675,102011,8
18383240,312208,8
33922445,541060,8
14960918,423132,8
27938880,751363,8
36540939,868028,8
27867730,224001,8
26009908,224065,8
42372866,106061,8
5635654,420092,8
19728301,857009,8
17230582,314156,8
17129433,317205,8
25546124,104115,8
7191512,102089,8
8278991,224081,8
25182195,380284,8
1360036,105244,8
18455433,127077,8
24460498,106055,8
25863063,102010,8
14899571,701305,8
19363150,224017,8
33022411,384105,8
18396145,413238,8
23449775,106010,8
38932947,106001,8
17649880,596025,8
27467243,318009,8
27546395,224065,8
1889184,320143,8
30802641,106059,8
5229761,106055,8
6204696,353297,8
23366309,314129,8
18939765,289006,8
33637479,302016,8
23106810,319061,8
18419180,302192,8
37322776,202013,8
37547885,412065,8
23852730,418132,8
2260461,224017,8
26902903,319162,8
25898040,106010,8
32928562,289006,8
25470786,282071,8
25043402,869212,8
12079148,224001,8
23467606,106059,8
4830437,387299,8
30427763,860048,8
22669456,775256,8
27436760,224057,9
39046579,106055,9
6047002,412228,9
7389950,498009,9
6716235,224033,9
13378923,282071,9
27514495,541060,9
33354570,863026,9
34684356,106055,9
35317958,105244,9
24986621,874198,9
17924459,775256,9
16378432,105071,9
22855446,420083,9
4348048,101027,9
16801074,106055,9
31495229,413238,9
26203218,414136,9
18214658,224057,9
27889648,314129,9
25349079,102089,9
22347961,224065,9
29431651,224009,9
25349812,701305,9
25958858,870202,9
17108795,224065,9
36970404,224001,9
14642837,868028,9
37132171,106055,9
30709899,586097,9
28007424,312150,9
4542089,314156,9
26339385,312150,9
29498926,224065,9
14872575,701305,9
24200153,224065,9
6201364,224025,9
23707942,290059,9
28768603,224033,9
21101838,106001,9
13724712,224041,9
16629791,835130,9
2647537,106055,9
35243257,381009,9
11978620,224085,9
37824663,224065,9
21733472,319061,9
8938805,106061,9
18712667,282002,9
41253274,704351,9
33386673,701305,9
1882691,596181,9
23560058,596075,9
17206316,318009,9
20906558,224009,9
30156172,282002,9
28271555,102164,9
34735614,412228,9
29717146,327077,9
34822112,381073,9
13287810,595049,9
15900482,414136,9
359968,413238,9
16800444,106010,9
8732939,596075,9
35312989,102089,9
34922098,862010,9
34488110,316068,9
36823842,289071,9
18573895,804004,9
30756639,224025,9
35474694,224041,9
848780,289006,9
17278647,104015,9
5207827,101004,9
23618209,105245,9
34814690,312207,9
27507713,106010,9
19697359,314156,9
1531111,102016,9
26892982,327106,9
33437327,104015,9
33558207,413238,9
507173,209001,9
21847026,105071,9
29065007,105071,9
1574054,102018,9
26843804,104015,9
26565396,869212,9
34743969,776265,9
1104890,705358,9
27332676,313155,9
22336999,432021,9
4049740,314063,9
17101728,106010,9
23880352,314235,9
42259812,106055,9
14852226,742013,9
36641978,595049,9
37004243,477160,9
18768497,314064,9
28273493,102011,9
27431709,224065,9
22164010,314129,9
28218141,106054,9
26045991,319062,9
25859742,106055,9
25085474,742026,9
5136758,314063,9
12097693,323073,9
22799211,863047,9
18204248,312207,9
33755402,410133,9
19402289,701305,9
22791098,104015,9
17882900,855022,9
1496414,224001,9
15446827,706364,9
38349708,289006,9
29966879,381009,9
27670376,751025,9
29379415,102011,9
27335165,106010,9
12534486,106054,9
14839296,413238,9
23699354,855011,9
15056320,418073,9
34912655,314129,9
37189017,312150,9
29408438,387301,9
6988278,856231,9
37758195,290059,9
4792152,208060,9
24187118,106055,9
11792044,542038,9
37113583,319062,9
28465411,102011,9
32716382,317285,9
40153165,291059,9
19316300,742011,9
35256403,541069,9
32191769,742013,9
18707948,106055,9
13660926,245010,9
32081422,317205,9
23756374,319162,9
16598495,224081,9
22523725,282071,9
20080209,224057,9
37416341,318009,9
2239103,318203,9
32210185,541069,9
3784265,320059,9
4681020,106054,9
2588539,224017,9
30805354,314156,9
2824551,106055,9
15256054,127077,9
29729047,544095,9
14866562,775259,9
1796456,209167,9
12775095,313096,9
30206336,224033,9
36829190,313064,9
125141,320190,9
23771277,594208,9
27836556,774253,9
7984572,106055,9
34967520,705357,9
10850917,315131,9
31456353,224025,9
21559489,384105,9
31698005,224041,9
37556302,306189,9
36811722,742013,9
5990067,313229,9
39309708,224065,9
16630131,106010,9
21352984,105071,9
37757050,541089,9
22461522,224025,9
23544820,104014,9
29109753,742013,9
29046815,313096,9
7641831,317286,9
1788675,105244,9
29645906,775262,9
4737508,104015,9
4871228,314129,9
22408151,701305,9
13955155,106055,9
8625345,106061,9
14770366,224001,9
26909607,105244,9
25710413,314156,9
18200783,860241,9
15181127,242004,9
3020072,540059,9
38581741,319061,9
31890773,540051,9
35195483,312207,9
31351723,418132,9
23440020,594010,9
11832078,319064,9
28095108,224033,9
17010057,541021,9
10635925,511001,9
31760692,318009,9
5630210,541069,9
22310456,413238,9
35159751,864212,9
30183002,106059,9
14563994,423073,9
34985688,594208,9
6212628,325098,9
30480141,104019,9
90339,290059,9
8887633,319062,9
18225746,313096,9
21853258,862003,9
30942426,701305,9
22987863,750013,9
27613987,403177,9
34585441,289071,9
24283653,106010,9
32868217,318073,9
6037299,105071,9
35055354,595049,9
14270573,224025,9
14937063,860048,9
2003508,224017,9
8976074,320190,9
16227587,224065,9
25260838,862009,9
27072801,282002,9
28147290,314129,9
15265980,314156,9
33055631,244001,9
19209710,106055,9
5791290,202089,9
18963899,202089,9
12360240,105244,9
4579893,291059,9
8299185,413238,9
31441088,224025,9
6171474,102012,9
30383976,319162,9
38430415,774253,9
10986560,313064,9
6136483,102164,9
22271294,387299,9
10870963,381009,9
21578465,542038,9
455491,291059,9
23904600,106010,9
22225551,202013,9
15545416,224065,9
25768608,314129,9
26667310,104014,9
29275732,314156,9
340604,316068,9
39400194,224017,9
11057397,315120,9
12493065,105244,9
33577760,314235,9
32759394,863254,9
33738904,387299,9
39074420,105244,9
21885697,413238,9
1562823,408069,9
28547733,787254,9
1016269,318203,9
32739197,541069,9
26475589,224065,9
33050255,380284,9
24825911,224041,9
18069708,306189,9
18035344,477092,9
12557663,537070,9
10856293,742016,9
4498678,315131,9
5759598,314063,9
1318578,704351,9
30612964,224065,9
37722229,314129,9
8703140,538022,9
25032209,105244,9
36781407,458020,9
29664415,106054,9
17111518,318009,9
22193962,106061,9
35325620,224041,9
29327387,787254,9
33550623,106003,9
15361078,101027,9
30586302,314063,9
21062913,224057,9
15421550,313155,9
34919570,282071,9
18816605,701305,9
33110017,106061,9
28389740,224033,9
12529847,413238,9
8500666,413214,9
20854774,106003,9
24882699,105245,9
4304271,306189,9
25967238,302192,9
18945512,224001,9
23185144,751026,9
29448807,413016,9
15658200,202011,9
17167232,752051,9
25735577,224041,9
25214706,542033,9
8263846,224017,9
38073876,105245,9
6775688,102012,9
38120857,313155,9
20864017,291059,9
32752021,313064,9
6385262,701305,9
35037019,380284,9
23992042,102017,9
384457,314156,9
29383868,541060,9
33582622,704351,9
6244199,311315,9
26752223,224001,9
19699518,290059,9
19574910,318009,9
8607094,384218,9
22452758,314129,9
17342559,102089,9
5937298,224017,9
33942249,279015,9
30851673,104014,9
27142538,224057,9
12735960,312150,9
8491172,105001,9
28508226,414135,9
37257878,418073,9
7793323,106002,9
35012499,106054,9
15347544,104115,9
12685964,314156,9
16329162,302192,9
14604020,420063,9
25683300,311315,9
41122337,105245,9
22414326,224065,9
31940719,104115,9
21107218,105244,9
4430303,102164,9
6994742,102164,9
30953635,224065,9
33938818,102017,9
38081776,774253,9
19267822,244001,9
13984920,318073,9
1786602,320190,9
29920272,104014,9
2638740,314063,9
20235167,319526,9
11478842,102018,9
20086799,224057,9
35145424,413238,9
20064082,105244,9
34478844,291059,9
22560260,106003,9
5715121,314063,9
33004983,856047,9
18024490,418277,9
6699542,106055,9
18961865,381073,9
13125130,106010,9
10466403,106055,9
38271298,198009,9
23920441,313155,9
17514420,290059,9
4199350,106055,9
37493366,496001,9
6525249,106003,9
30473976,413238,9
33578864,105244,9
31377378,106061,9
19214552,290059,9
23187494,102089,9
4196709,106010,9
6100088,282002,9
31767580,319061,9
34462287,106003,9
30133199,106055,9
33878868,109032,9
32432641,104015,9
2159871,703350,9
27057177,418278,9
21630306,105007,9
23707682,420059,9
22117965,314129,9
1442539,314129,9
14337981,224065,9
33764018,865052,9
18005842,306225,9
27106358,319062,9
16557172,864212,9
33308902,314129,9
10997734,704351,9
17340234,413238,9
28940518,860048,9
13244792,106061,9
30236633,224057,9
26193755,224065,9
41344954,750409,9
17402686,320059,9
4605286,313064,9
438547,418132,9
14374035,224065,9
33635450,319064,9
2256389,384105,9
28377194,224065,9
39361975,290059,9
29744082,224057,9
10949103,106055,9
5273471,310029,9
33417467,106003,9
23983687,224057,9
31475210,314064,9
21246335,751026,9
20920917,477160,9
16090816,282002,9
16270246,860048,9
29088536,289006,9
26485732,742011,9
22148133,127077,9
32939861,381009,9
29899085,106055,9
16873016,104015,9
21971182,319162,9
26187288,313064,9
20850147,313096,9
8502011,857009,9
17213780,538021,9
20599659,104019,9
26258230,319064,9
16544830,209166,9
33434694,291059,9
23265378,224041,9
35362293,104015,9
1632033,314063,9
32138239,787254,9
36830904,224065,9
1023159,102018,9
23053058,774253,9
32556777,751026,9
5123605,701305,9
15724399,224041,9
31946371,306189,9
34713660,314063,9
32660720,290059,9
17099030,874198,9
37606821,701305,9
7903587,106061,9
12484417,387299,9
14829900,106055,9
15317208,311316,9
13607741,224033,9
21129803,420083,9
21065988,856231,9
16044341,302192,9
362625,106055,9
26821699,224041,9
29977323,106003,9
25342706,414135,9
37501675,104119,9
32386717,319064,9
6906362,418132,9
5512757,106010,9
31731927,862003,9
14764033,106055,9
33867416,101004,9
28496152,106010,9
23369297,102089,9
14911255,104014,9
16841741,224041,9
23756943,106061,9
14928764,380285,9
33730408,705357,9
5237586,323073,9
23873496,418277,9
21700411,224033,9
23693942,106061,9
32793788,248001,9
29234097,208060,9
35269820,316068,9
16789940,106010,9
8367412,306189,9
14181165,542038,9
35102553,104115,9
27987923,314129,9
15946850,102011,9
22959294,319061,9
11207936,314156,9
28473716,751026,9
13519990,104015,9
23849610,290059,9
4839640,318009,9
27607717,856231,9
22406044,106010,9
6596561,104014,9
23024992,102011,9
11678879,314129,9
37617960,102011,9
7114146,224033,9
23161584,311315,9
11638607,106054,9
31687168,105071,9
21292755,862010,9
1544865,313064,9
31665453,742304,9
33610267,106003,9
28543061,319064,9
14635526,325136,9
16487252,106055,9
28726134,318003,9
22862040,601001,9
8306193,701305,9
19802279,314156,9
39613423,105244,9
6126445,313155,9
29020894,314235,9
16286138,314063,9
15015294,313155,9
16497489,106003,9
35460432,544095,9
29717791,774253,9
12561677,646081,9
25890092,418278,9
15215440,105007,9
18079118,224065,9
23811357,314129,9
40263679,106003,9
28302241,316068,9
13399324,414138,9
19415205,314129,9
8810470,314129,9
37103628,804004,9
20349663,106055,9
11642832,381009,9
17444805,413238,9
25836890,701305,9
29157598,224033,9
16856626,224033,9
16957003,869214,9
18308974,311315,9
11431565,224065,9
31726423,314129,9
12087135,106054,9
26759758,224025,9
23777300,209167,9
8566158,314129,9
13906454,106059,9
11140809,752081,9
27980963,867231,9
4130890,749001,9
18835950,775262,9
35290295,540015,9
24463279,295007,9
26902401,224065,9
27337113,540023,9
40976950,319061,9
13360207,295002,9
33077012,314129,9
7010372,110282,9
14803285,541069,9
33941565,314129,9
37697907,103079,9
24147096,207042,9
8834354,105245,9
30246134,106055,9
23109484,106234,9
11146230,291059,9
30081908,106055,9
31669927,314129,9
33447792,751363,9
8205360,704351,9
28570406,106055,9
6570355,302192,9
21942840,701305,9
15239964,701305,9
25316790,314235,9
11512662,787254,9
2864105,835129,9
20993104,106234,9
33204522,868025,9
11266462,106001,9
32628376,317286,9
4603073,106002,9
32030962,224017,9
3938135,319061,9
11758661,384218,9
13072087,314129,9
24466206,313096,9
26493977,224065,9
199534,701305,9
14758036,102011,9
13296140,314156,9
25310381,323073,9
13967477,381009,9
17146242,314156,9
28046035,854022,9
12312321,127077,9
32790840,105071,9
41607886,224065,9
6452718,104015,9
39076807,290059,9
33879970,701305,9
21471302,289006,9
28313409,290059,9
28436200,752051,9
35174560,224017,9
24627842,314129,9
23255569,105074,9
20766153,413238,9
4077723,751025,9
25600960,104015,9
26327586,224025,9
18312431,290059,9
27578494,458010,9
32790293,106059,9
23657822,104019,9
8682757,104014,9
19286348,106059,9
1636428,106061,9
1604909,701305,9
21116625,104014,9
29491887,751026,9
30118335,101004,9
11355034,106010,9
29517390,314129,9
26568323,315131,9
15391222,224009,9
35172960,101004,9
13616018,701305,9
22003308,414137,9
15016657,311315,9
293873,314063,9
40002852,224065,9
4172225,414137,9
1237013,313096,9
11871286,306189,9
30754249,864009,9
25545820,224033,9
29011433,106001,9
29316573,105001,9
40631740,787254,9
12246684,105244,9
26311217,313229,9
28169589,105074,9
16518152,751355,9
7229871,318009,9
25252685,751025,9
39605459,866211,9
23725082,855022,9
17466172,202089,9
22445394,290059,9
13251069,289071,9
15297119,127077,9
40519153,314235,9
11555295,312150,9
40164629,314129,9
8819071,752081,9
6068401,860048,9
24055994,105007,9
23407983,102011,9
30239946,224065,9
23827835,701305,9
20882155,701305,9
25425407,865049,9
20940226,224065,9
27375918,106054,9
30553526,704351,9
26433888,320143,9
2843511,106061,9
25096576,701305,9
7912455,855022,9
20758262,380284,9
33496791,224025,9
18163275,314129,9
30540821,106059,9
17974149,420092,9
11525679,319064,9
21038144,224057,9
25298423,787254,9
25056987,224033,9
20286815,860240,9
33165977,319162,9
34583168,311314,9
38057349,106010,9
31885273,224041,9
5671121,414135,9
26100718,314129,9
8566487,105244,9
18122691,856231,9
32633084,291059,9
11945793,224057,9
18590601,775262,9
37046608,318073,9
24048342,314063,9
3928905,302192,9
37214704,409332,9
25976283,860048,9
23858350,867231,9
39096857,413214,9
21675345,106061,9
7069567,701305,9
35534450,281015,9
2814727,313064,9
28003941,312150,9
21993607,224065,9
13391914,105074,9
19286598,318009,9
26378220,224065,9
18371522,102011,9
23187690,860048,9
33416817,224041,9
11022822,751363,9
29501317,380284,9
2738196,291059,9
27020188,774253,9
12178725,752071,9
24782771,106061,9
24432476,774253,9
29519851,106054,9
11823001,282002,9
27982824,860048,9
32132891,701305,9
7105857,224065,9
27467442,413238,9
19466752,856047,9
865580,413238,9
35168791,384218,9
4707303,313096,9
17269252,314235,9
33333776,290059,9
5423336,306189,9
18220594,314129,9
35434733,106001,9
35451156,314235,9
25006501,291059,9
976669,314156,9
31657890,224017,9
14274343,290059,9
34468070,101004,9
11689718,104014,9
35349671,314129,9
8325875,106055,9
25811684,384105,9
14902292,701305,9
29900962,224033,9
12235577,224065,9
25390947,106059,9
38942931,290059,9
13951131,413214,9
14735915,420092,9
35003469,380284,9
32292337,302192,9
7678002,290059,9
32095998,282002,9
21254077,380284,9
24821911,751026,9
29411564,101004,9
11986028,289006,9
33673845,317205,9
22727560,701305,9
35032151,224025,9
7489311,224041,9
35295271,106061,9
34797539,541069,9
7451537,314129,9
28515529,314129,9
38480446,313155,9
37695845,856231,9
37093605,314156,9
13055686,104014,9
7427125,314156,9
24341439,227087,9
39763587,320059,9
35058145,540069,9
7585587,315131,9
23346159,742026,9
33185075,309069,9
23626084,290062,9
22429113,774250,9
23200925,102011,9
30152764,106010,9
18939586,312207,9
19501055,854174,9
12762238,102011,9
15535699,862003,9
31784955,313155,9
32015603,314063,9
2560207,194085,9
7172196,102089,9
18313988,291059,9
10479666,856231,9
30226795,106054,9
33267793,106050,9
12169019,101028,9
34948009,596075,9
32966248,290059,9
18104815,319064,9
38563191,313096,9
2773448,106001,9
40633649,105071,9
27402091,224033,9
21455442,318009,9
22582265,224025,9
2608152,224017,9
1227815,862004,9
8625363,105244,9
20644887,224033,9
16187802,413238,9
7188368,106061,9
28180813,318009,9
12502998,106061,9
3843700,418073,9
8315891,291059,9
164964,106001,9
13149247,384105,9
26751485,420059,9
13623037,105245,9
20747312,856047,9
4721837,319139,9
4873518,106059,9
20007917,477160,9
18297254,224065,9
30189464,106055,9
14132052,314063,9
33034666,751025,9
23117666,864212,9
17326780,282071,9
3928394,202016,9
27008456,295002,9
32177449,105074,9
26290573,418132,9
26930942,314156,9
11711902,312207,9
30263414,540059,9
7251533,282002,9
15282672,104015,9
27484611,103079,9
22587819,224033,9
32754065,106234,9
16037279,224081,9
30538612,701305,9
12927161,319061,9
14552594,319062,9
37462337,314063,9
25107486,106010,9
16863524,306098,9
19239363,314129,9
38878974,706364,9
25762376,106061,9
28500213,224041,9
11986533,314129,9
2240482,314063,9
33247779,106055,9
15493758,862003,9
8527732,102017,9
5319778,202016,9
25282316,538060,9
25881106,224025,9
28084382,244001,9
35086279,127077,9
14142769,106055,9
2129792,701305,9
2621872,224017,9
7117932,863047,9
26005773,319064,9
4658477,224025,9
25667358,420059,9
31444486,103079,9
36749344,106055,9
28309619,319064,9
15382091,596056,9
28999613,856230,9
13639565,224033,9
20799092,101083,9
19361371,749001,9
