USERID,FEATURES,STATE
22230685,"39,S,F",CHIHUAHUA                
35042165,"39,S,F",CHIHUAHUA                
11457313,"39,S,F",COAHUILA                 
8217392,"39,S,F",COLIMA                   
34768310,"39,S,F",DISTRITO FEDERAL         
34526513,"39,S,F",ESTADO DE MEXICO         
12433382,"39,S,F",JALISCO                  
11145454,"39,S,F",JALISCO                  
22342104,"39,S,F",MICHOACAN                
32528181,"39,S,F",OAXACA                   
30159424,"39,S,F",OAXACA                   
31736990,"39,S,F",OAXACA                   
16160555,"39,S,F",PUEBLA                   
26763422,"39,S,F",PUEBLA                   
30113972,"39,S,F",QUINTANA ROO             
24583087,"39,S,F",QUINTANA ROO             
18655680,"39,S,F",SAN LUIS POTOSI          
20283002,"39,S,F",SAN LUIS POTOSI          
27347968,"39,S,F",SINALOA                  
33134000,"39,S,F",SONORA                   
6088863,"39,S,F",TABASCO                  
20968321,"39,S,F",VERACRUZ                 
21181962,"39,S,F",YUCATAN                  
19264071,"40,C,F",AGUASCALIENTES           
11118181,"40,C,F",BAJA CALIFORNIA NORTE    
7721684,"40,C,F",BAJA CALIFORNIA NORTE    
14032248,"40,C,F",BAJA CALIFORNIA SUR      
17283590,"40,C,F",DISTRITO FEDERAL         
40481109,"40,C,F",DISTRITO FEDERAL         
37316849,"40,C,F",DURANGO                  
31384678,"40,C,F",ESTADO DE MEXICO         
30199379,"40,C,F",ESTADO DE MEXICO         
18883183,"40,C,F",ESTADO DE MEXICO         
8445242,"40,C,F",ESTADO DE MEXICO         
30188793,"40,C,F",GUANAJUATO               
30594807,"40,C,F",GUANAJUATO               
21690222,"40,C,F",GUERRERO                 
37428663,"40,C,F",GUERRERO                 
28247244,"40,C,F",GUERRERO                 
37135202,"40,C,F",GUERRERO                 
30296727,"40,C,F",JALISCO                  
19971666,"40,C,F",JALISCO                  
31716817,"40,C,F",JALISCO                  
29381591,"40,C,F",JALISCO                  
5868616,"40,C,F",JALISCO                  
33398821,"40,C,F",MICHOACAN                
29218278,"40,C,F",MICHOACAN                
18897010,"40,C,F",MICHOACAN                
34964132,"40,C,F",MICHOACAN                
29426129,"40,C,F",MORELOS                  
24324713,"40,C,F",MORELOS                  
7476041,"40,C,F",NAYARIT                  
11375190,"40,C,F",NUEVO LEON               
7587808,"40,C,F",NUEVO LEON               
30802009,"40,C,F",NUEVO LEON               
24396594,"40,C,F",NUEVO LEON               
21562713,"40,C,F",OAXACA                   
15350576,"40,C,F",OAXACA                   
10858795,"40,C,F",OAXACA                   
21644139,"40,C,F",QUINTANA ROO             
5105261,"40,C,F",SAN LUIS POTOSI          
29837305,"40,C,F",SAN LUIS POTOSI          
33648010,"40,C,F",SAN LUIS POTOSI          
7620213,"40,C,F",SINALOA                  
27831082,"40,C,F",SINALOA                  
26639611,"40,C,F",SINALOA                  
4998394,"40,C,F",SINALOA                  
14528506,"40,C,F",SONORA                   
32312259,"40,C,F",SONORA                   
16485234,"40,C,F",TABASCO                  
19788711,"40,C,F",TABASCO                  
24615971,"40,C,F",TAMAULIPAS               
35414493,"40,C,F",TAMAULIPAS               
8703034,"40,C,F",TAMAULIPAS               
14820097,"40,C,F",VERACRUZ                 
22418947,"40,C,F",VERACRUZ                 
19802694,"40,C,F",VERACRUZ                 
10907763,"40,C,F",YUCATAN                  
11823688,"40,C,F",YUCATAN                  
15222077,"40,C,F",AGUASCALIENTES           
26706166,"40,C,F",AGUASCALIENTES           
15209079,"40,C,F",BAJA CALIFORNIA NORTE    
20885048,"40,C,F",BAJA CALIFORNIA NORTE    
6011977,"40,C,F",BAJA CALIFORNIA NORTE    
14873801,"40,C,F",BAJA CALIFORNIA NORTE    
12935672,"40,C,F",BAJA CALIFORNIA SUR      
22280891,"40,C,F",BAJA CALIFORNIA SUR      
17788167,"40,C,F",CAMPECHE                 
28138590,"40,C,F",DISTRITO FEDERAL         
27305771,"40,C,F",DISTRITO FEDERAL         
29494615,"40,C,F",ESTADO DE MEXICO         
37302007,"40,C,F",ESTADO DE MEXICO         
13993090,"40,C,F",ESTADO DE MEXICO         
16141234,"40,C,F",ESTADO DE MEXICO         
32033232,"40,C,F",ESTADO DE MEXICO         
33374418,"40,C,F",GUANAJUATO               
10578203,"40,C,F",GUANAJUATO               
14853782,"40,C,F",GUERRERO                 
7382098,"40,C,F",GUERRERO                 
26925353,"40,C,F",HIDALGO                  
33128498,"40,C,F",JALISCO                  
26709720,"40,C,F",JALISCO                  
19533773,"40,C,F",JALISCO                  
29396261,"40,C,F",JALISCO                  
7502674,"40,C,F",MICHOACAN                
8942261,"40,C,F",MORELOS                  
18068803,"40,C,F",NAYARIT                  
5000359,"40,C,F",NAYARIT                  
6222624,"40,C,F",NUEVO LEON               
33386666,"40,C,F",NUEVO LEON               
21023140,"40,C,F",NUEVO LEON               
11419062,"40,C,F",PUEBLA                   
18769997,"40,C,F",PUEBLA                   
7848851,"40,C,F",QUERETARO                
29753709,"40,C,F",QUINTANA ROO             
32308640,"40,C,F",SAN LUIS POTOSI          
32822244,"40,C,F",SINALOA                  
17461351,"40,C,F",SINALOA                  
7265648,"40,C,F",SINALOA                  
27621621,"40,C,F",SINALOA                  
29311778,"40,C,F",SINALOA                  
37661249,"40,C,F",SONORA                   
31664632,"40,C,F",TAMAULIPAS               
16622512,"40,C,F",TAMAULIPAS               
16975959,"40,C,F",VERACRUZ                 
30684874,"40,C,F",VERACRUZ                 
25760738,"40,C,F",VERACRUZ                 
13754781,"40,C,F",VERACRUZ                 
30338176,"40,C,F",VERACRUZ                 
32788102,"40,C,F",VERACRUZ                 
25660346,"40,C,F",YUCATAN                  
23496838,"40,C,F",YUCATAN                  
33357554,"40,C,F",YUCATAN                  
20720931,"40,C,F",AGUASCALIENTES           
29568203,"40,C,F",BAJA CALIFORNIA SUR      
16058126,"40,C,F",CHIAPAS                  
18471050,"40,C,F",CHIAPAS                  
13294313,"40,C,F",CHIAPAS                  
23937743,"40,C,F",CHIAPAS                  
26516284,"40,C,F",CHIHUAHUA                
10774299,"40,C,F",CHIHUAHUA                
33326218,"40,C,F",CHIHUAHUA                
6699529,"40,C,F",COAHUILA                 
19542579,"40,C,F",COAHUILA                 
12419057,"40,C,F",DURANGO                  
17451400,"40,C,F",DURANGO                  
42290967,"40,C,F",ESTADO DE MEXICO         
22776879,"40,C,F",ESTADO DE MEXICO         
23624638,"40,C,F",ESTADO DE MEXICO         
10588048,"40,C,F",GUANAJUATO               
16582851,"40,C,F",GUANAJUATO               
28994271,"40,C,F",GUANAJUATO               
15685887,"40,C,F",GUERRERO                 
20380265,"40,C,F",GUERRERO                 
26781896,"40,C,F",GUERRERO                 
19541246,"40,C,F",GUERRERO                 
25344383,"40,C,F",HIDALGO                  
8149715,"40,C,F",JALISCO                  
25738033,"40,C,F",JALISCO                  
24327206,"40,C,F",JALISCO                  
29336916,"40,C,F",MICHOACAN                
14437523,"40,C,F",NAYARIT                  
40033252,"40,C,F",NUEVO LEON               
19302780,"40,C,F",OAXACA                   
11476949,"40,C,F",OAXACA                   
23024289,"40,C,F",OAXACA                   
7238409,"40,C,F",OAXACA                   
27597042,"40,C,F",OAXACA                   
33691947,"40,C,F",OAXACA                   
21960550,"40,C,F",OAXACA                   
11694811,"40,C,F",QUERETARO                
15734756,"40,C,F",QUINTANA ROO             
26353252,"40,C,F",QUINTANA ROO             
22820585,"40,C,F",SAN LUIS POTOSI          
12518263,"40,C,F",SINALOA                  
17371170,"40,C,F",SINALOA                  
5583859,"40,C,F",SONORA                   
5942072,"40,C,F",SONORA                   
29666802,"40,C,F",SONORA                   
13327777,"40,C,F",TABASCO                  
21792829,"40,C,F",TABASCO                  
28123469,"40,C,F",TABASCO                  
19739145,"40,C,F",TAMAULIPAS               
12967250,"40,C,F",TAMAULIPAS               
4536739,"40,C,F",VERACRUZ                 
5613009,"40,C,F",VERACRUZ                 
29181809,"40,C,F",ZACATECAS                
6350077,"40,C,F",BAJA CALIFORNIA NORTE    
4642898,"40,C,F",BAJA CALIFORNIA NORTE    
38603998,"40,C,F",BAJA CALIFORNIA NORTE    
28696167,"40,C,F",BAJA CALIFORNIA SUR      
30846084,"40,C,F",BAJA CALIFORNIA SUR      
20899347,"40,C,F",CHIAPAS                  
8653397,"40,C,F",CHIHUAHUA                
13493332,"40,C,F",CHIHUAHUA                
38587689,"40,C,F",COAHUILA                 
18016597,"40,C,F",COLIMA                   
30934858,"40,C,F",DISTRITO FEDERAL         
29588334,"40,C,F",DISTRITO FEDERAL         
23239424,"40,C,F",ESTADO DE MEXICO         
22415888,"40,C,F",ESTADO DE MEXICO         
10527282,"40,C,F",ESTADO DE MEXICO         
