id_Familia,Departamento,Clase,Familia,Categoria,Subcategoria
2295057,ELECTRONICA,ACCESORIOS CELULARES,CARGADORES COPPEL.COM,Celulares,Accesorios
2295058,ELECTRONICA,ACCESORIOS CELULARES,ACCESORIOS WATCH COPPEL.COM,Celulares,Accesorios
2295059,ELECTRONICA,ACCESORIOS CELULARES,ARO DE LUZ,Celulares,Accesorios
2296001,ELECTRONICA,ACCESORIOS CAMARAS,ESTUCHES DUROS,Tecnologia y Entretenimiento,Cámaras
2296005,ELECTRONICA,ACCESORIOS CAMARAS,ESTUCHES BLANDOS,Tecnologia y Entretenimiento,Cámaras
2296010,ELECTRONICA,ACCESORIOS CAMARAS,ESTUCHES ESPECIALES,Tecnologia y Entretenimiento,Cámaras
2296015,ELECTRONICA,ACCESORIOS CAMARAS,ACCESORIOS PARA CAMARA VARIOS,Tecnologia y Entretenimiento,Cámaras
2296016,ELECTRONICA,ACCESORIOS CAMARAS,ACCESORIOS PARA GO PRO,Tecnologia y Entretenimiento,Cámaras
2296017,ELECTRONICA,ACCESORIOS CAMARAS,ACCESORIOS CAMARAS COPPEL.COM,Tecnologia y Entretenimiento,Cámaras
2297001,ELECTRONICA,ACCESORIOS PARA IPOD,ACCESORIOS PARA IPOD,Tecnologia y Entretenimiento,Audio Personal
2297002,ELECTRONICA,ACCESORIOS PARA IPOD,BOCINAS PARA IPOD,Tecnologia y Entretenimiento,Audio Personal
2297003,ELECTRONICA,ACCESORIOS PARA IPOD,FUNDA P/IPOD,Tecnologia y Entretenimiento,Audio Personal
2298002,ELECTRONICA,ACCESORIOS VARIOS,AUDIFONOS,Tecnologia y Entretenimiento,Audio Personal
2298003,ELECTRONICA,ACCESORIOS VARIOS,BASE PARA CD,Tecnologia y Entretenimiento,Audio Personal
2298004,ELECTRONICA,ACCESORIOS VARIOS,PORTA CDS,Tecnologia y Entretenimiento,Audio Personal
2298011,ELECTRONICA,ACCESORIOS VARIOS,IMPRESION FOTOGRAFICA,Tecnologia y Entretenimiento,Audio Personal
2301002,MUEBLE SUELTO,COLCHON,ESTANDAR INDIVIDUAL,Recamara,Colchones
2301004,MUEBLE SUELTO,COLCHON,PILLOW TOP INDIVIDUAL,Recamara,Colchones
2301006,MUEBLE SUELTO,COLCHON,PILLOW TOP DOBLE INDIVIDUAL,Recamara,Colchones
2301008,MUEBLE SUELTO,COLCHON,HULE ESPUMA INDIVIDUAL,Recamara,Colchones
2301010,MUEBLE SUELTO,COLCHON,ESTANDAR MATRIMONIAL,Recamara,Colchones
2301012,MUEBLE SUELTO,COLCHON,PILLOW TOP MATRIMONIAL,Recamara,Colchones
2301014,MUEBLE SUELTO,COLCHON,PILLOW TOP DOBLE MATRIMONIAL,Recamara,Colchones
2301016,MUEBLE SUELTO,COLCHON,HULE ESPUMA MATRIMONIAL,Recamara,Colchones
2301018,MUEBLE SUELTO,COLCHON,ESTANDAR QS,Recamara,Colchones
2301020,MUEBLE SUELTO,COLCHON,PILLOW TOP QS,Recamara,Colchones
2301022,MUEBLE SUELTO,COLCHON,PILLOW TOP DOBLE QS,Recamara,Colchones
2301024,MUEBLE SUELTO,COLCHON,ESTANDAR KS,Recamara,Colchones
2301026,MUEBLE SUELTO,COLCHON,PILLOW TOP KS,Recamara,Colchones
2301028,MUEBLE SUELTO,COLCHON,PILLOW TOP DOBLE KS,Recamara,Colchones
2301030,MUEBLE SUELTO,COLCHON,HULE ESPUMA KS,Recamara,Colchones
2302002,MUEBLE SUELTO,JUEGO BOX,ESTANDAR INDIVIDUAL,Recamara,Colchones
2302004,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP INDIVIDUAL,Recamara,Colchones
2302006,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP DOBLE INDIVIDUAL,Recamara,Colchones
2302008,MUEBLE SUELTO,JUEGO BOX,HULE ESPUMA INDIVIDUAL,Recamara,Colchones
2302010,MUEBLE SUELTO,JUEGO BOX,ESTANDAR MATRIMONIAL,Recamara,Colchones
2302012,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP MATRIMONIAL,Recamara,Colchones
2302014,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP DOBLE MATRIMONIAL,Recamara,Colchones
2302016,MUEBLE SUELTO,JUEGO BOX,HULE ESPUMA MATRIMONIAL,Recamara,Colchones
2302018,MUEBLE SUELTO,JUEGO BOX,ESTANDAR QS,Recamara,Colchones
2302020,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP QS,Recamara,Colchones
2302022,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP DOBLE QS,Recamara,Colchones
2302024,MUEBLE SUELTO,JUEGO BOX,ESTANDAR KS,Recamara,Colchones
2302026,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP KS,Recamara,Colchones
2302028,MUEBLE SUELTO,JUEGO BOX,PILLOW TOP DOBLE KS,Recamara,Colchones
2302030,MUEBLE SUELTO,JUEGO BOX,HULE ESPUMA KS,Recamara,Colchones
2303002,MUEBLE SUELTO,COLCHON CUNA,CUNA,Recamara,Colchones
2303004,MUEBLE SUELTO,COLCHON CUNA,CAMA INFANTIL,Recamara,Colchones
2303006,MUEBLE SUELTO,COLCHON CUNA,CAMA CUNA,Recamara,Colchones
2303008,MUEBLE SUELTO,COLCHON CUNA,FUTON,Recamara,Colchones
2303010,MUEBLE SUELTO,COLCHON CUNA,CUNA VIAJERA,Recamara,Colchones
2304002,MUEBLE SUELTO,CAMAS,METAL INDIVIDUAL,Recamara,Camas
2304004,MUEBLE SUELTO,CAMAS,MADERA INDIVIDUAL,Recamara,Camas
2304006,MUEBLE SUELTO,CAMAS,METAL MATRIMONIAL,Recamara,Camas
2304008,MUEBLE SUELTO,CAMAS,MADERA MATRIMONIAL,Recamara,Camas
2304014,MUEBLE SUELTO,CAMAS,METAL KS,Recamara,Camas
2304018,MUEBLE SUELTO,CAMAS,SOFA CAMA,Recamara,Camas
2308002,MUEBLE SUELTO,LITERAS,METAL IND - IND,Recamara,Camas
2308004,MUEBLE SUELTO,LITERAS,MADERA IND - IND,Recamara,Camas
2308006,MUEBLE SUELTO,LITERAS,METAL IND - MAT,Recamara,Camas
2308012,MUEBLE SUELTO,LITERAS,MADERA MULTIFUNCIONAL,Recamara,Camas
2308014,MUEBLE SUELTO,LITERAS,METAL MAT-MAT,Recamara,Camas
2310004,MUEBLE SUELTO,BASES PARA COLCHON,MADERA INDIVIDUAL,Recamara,Camas
2310008,MUEBLE SUELTO,BASES PARA COLCHON,MADERA MATRIMONIAL,Recamara,Camas
2310010,MUEBLE SUELTO,BASES PARA COLCHON,TAPIZADA INDIVIDUAL,Recamara,Camas
2310012,MUEBLE SUELTO,BASES PARA COLCHON,TAPIZADA MATRIMONIAL,Recamara,Camas
2310014,MUEBLE SUELTO,BASES PARA COLCHON,BAJO CAMA INDIVIDUAL,Recamara,Camas
2312002,MUEBLE SUELTO,CATRES,CATRE METAL,Recamara,Camas
2314002,MUEBLE SUELTO,MUEBLES INFANTILES,CUNA MADERA,Recamara,Bebes
2314006,MUEBLE SUELTO,MUEBLES INFANTILES,CAMA CUNA IND.,Recamara,Bebes
2314008,MUEBLE SUELTO,MUEBLES INFANTILES,CAMA INFANTIL MADERA,Recamara,Bebes
2314014,MUEBLE SUELTO,MUEBLES INFANTILES,CAMBIADOR,Recamara,Bebes
2314016,MUEBLE SUELTO,MUEBLES INFANTILES,CASA DE JUGUETES,Recamara,Bebes
2314018,MUEBLE SUELTO,MUEBLES INFANTILES,JGO. DE MESA INFANTIL,Recamara,Bebes
2314019,MUEBLE SUELTO,MUEBLES INFANTILES,JGO. MESA INFANTIL DESPIEZADO,Recamara,Bebes
2314020,MUEBLE SUELTO,MUEBLES INFANTILES,ESCRITORIO,Recamara,Bebes
2314022,MUEBLE SUELTO,MUEBLES INFANTILES,COMODA INFANTIL,Recamara,Bebes
2314037,MUEBLE SUELTO,MUEBLES INFANTILES,MODULOS MULTIUSOS,Recamara,Bebes
2316002,MUEBLE SUELTO,COMEDORES,METAL CRISTAL 5PZ CLASICO,Hogar,Comedor
2316004,MUEBLE SUELTO,COMEDORES,METAL CRISTAL 5PZ CONTEMPO,Hogar,Comedor
2316006,MUEBLE SUELTO,COMEDORES,METAL LAM 5PZ CLASICO,Hogar,Comedor
2316008,MUEBLE SUELTO,COMEDORES,METAL LAM 5PZ CONTEMPORANEO,Hogar,Comedor
2316010,MUEBLE SUELTO,COMEDORES,MADERA 5PZ CLASICO,Hogar,Comedor
2316012,MUEBLE SUELTO,COMEDORES,MADERA 5 PZ CONTEMPORANEO,Hogar,Comedor
2316016,MUEBLE SUELTO,COMEDORES,METAL CRISTAL 7PZ CONTEMPO,Hogar,Comedor
2316018,MUEBLE SUELTO,COMEDORES,METAL LAM 7PZ CLASICO,Hogar,Comedor
2316020,MUEBLE SUELTO,COMEDORES,METAL LAM 7PZ CONTEMPO,Hogar,Comedor
2316022,MUEBLE SUELTO,COMEDORES,MADERA 7PZ CLASICO,Hogar,Comedor
2316024,MUEBLE SUELTO,COMEDORES,MADERA  7PZ CONTEMPO,Hogar,Comedor
2316026,MUEBLE SUELTO,COMEDORES,MADERA CON CRISTAL,Hogar,Comedor
2316028,MUEBLE SUELTO,COMEDORES,COMEDOR 9PZ,Hogar,Comedor
2316030,MUEBLE SUELTO,COMEDORES,MESA PARA COMEDOR,Hogar,Comedor
2316032,MUEBLE SUELTO,COMEDORES,COMEDOR,Hogar,Comedor
2316034,MUEBLE SUELTO,COMEDORES,COMEDOR,Hogar,Comedor
2316036,MUEBLE SUELTO,COMEDORES,COMEDOR,Hogar,Comedor
2316038,MUEBLE SUELTO,COMEDORES,COMEDOR,Hogar,Comedor
2318004,MUEBLE SUELTO,BUFFETS/TRINCHADOR,BUFFETERA,Hogar,Comedor
2318008,MUEBLE SUELTO,BUFFETS/TRINCHADOR,GRANDE CONTEMPORANEO,Hogar,Comedor
2318010,MUEBLE SUELTO,BUFFETS/TRINCHADOR,TRINCHADOR,Hogar,Comedor
2318014,MUEBLE SUELTO,BUFFETS/TRINCHADOR,TRINCHADOR GRANDE CLASICO,Hogar,Comedor
2319001,MUEBLE SUELTO,PIEZAS SUELTAS PARA COMEDOR,MESA SUELTA,Hogar,Comedor
2319002,MUEBLE SUELTO,PIEZAS SUELTAS PARA COMEDOR,SILLA PARA COMEDOR,Hogar,Comedor
2319003,MUEBLE SUELTO,PIEZAS SUELTAS PARA COMEDOR,BANCA PARA COMEDOR,Hogar,Comedor
2322002,MUEBLE SUELTO,SILLAS P/COMEDOR SUELTAS,METAL CLASICO,Hogar,Comedor
2322004,MUEBLE SUELTO,SILLAS P/COMEDOR SUELTAS,METAL CONTEMPORANEO,Hogar,Comedor
2322006,MUEBLE SUELTO,SILLAS P/COMEDOR SUELTAS,MADERA CLASICO,Hogar,Comedor
2322008,MUEBLE SUELTO,SILLAS P/COMEDOR SUELTAS,MADERA CONTEMPORANEO,Hogar,Comedor
2324002,MUEBLE SUELTO,BANCOS,METAL 24 CLASICO,Hogar,Muebles de Cocina
2324006,MUEBLE SUELTO,BANCOS,MADERA 24 CLASICO,Hogar,Muebles de Cocina
2324008,MUEBLE SUELTO,BANCOS,"MADERA 24"" CONTEMPORANEO",Hogar,Muebles de Cocina
2324010,MUEBLE SUELTO,BANCOS,METAL CLASICO,Hogar,Muebles de Cocina
2324012,MUEBLE SUELTO,BANCOS,METAL CONTEMPORANEO,Hogar,Muebles de Cocina
2324014,MUEBLE SUELTO,BANCOS,MADERA CLASICO,Hogar,Muebles de Cocina
2324016,MUEBLE SUELTO,BANCOS,MADERA CONTEMPORANEO,Hogar,Muebles de Cocina
2326002,MUEBLE SUELTO,MECEDORAS,METAL,Hogar,Salas
2326004,MUEBLE SUELTO,MECEDORAS,MADERA,Hogar,Salas
2326006,MUEBLE SUELTO,MECEDORAS,MADERA CLASICO,Recamara,Muebles para Recamara
2326010,MUEBLE SUELTO,MECEDORAS,MADERA CONTEMPORANEA,Recamara,Muebles para Recamara
2327006,MUEBLE SUELTO,COMPLEM SALA,SILLON,Hogar,Salas
2328002,MUEBLE SUELTO,JUEGO DE JARDIN,METAL CLASICO,Hogar,Muebles de Jardín
2328004,MUEBLE SUELTO,JUEGO DE JARDIN,JUEGO DE JARDN,Hogar,Muebles de Jardín
2328008,MUEBLE SUELTO,JUEGO DE JARDIN,MADERA CONTEMPORANEO,Hogar,Muebles de Jardín
2328010,MUEBLE SUELTO,JUEGO DE JARDIN,SALA PARA EXTERIOR,Hogar,Muebles de Jardín
2328012,MUEBLE SUELTO,JUEGO DE JARDIN,BISTRO,Hogar,Muebles de Jardín
2330002,MUEBLE SUELTO,JARDIN,SILLA PLASTICA,Hogar,Muebles de Jardín
2330004,MUEBLE SUELTO,JARDIN,SILLA METAL,Hogar,Muebles de Jardín
2330006,MUEBLE SUELTO,JARDIN,TABURETE,Hogar,Muebles de Jardín
2330008,MUEBLE SUELTO,JARDIN,SILLA METAL P/SET,Hogar,Muebles de Jardín
2330009,MUEBLE SUELTO,JARDIN,SILLA PLEGABLE,Hogar,Muebles de Jardín
2330010,MUEBLE SUELTO,JARDIN,MESA PLASTICA,Hogar,Muebles de Jardín
2330011,MUEBLE SUELTO,JARDIN,MESA PLEGABLE,Hogar,Muebles de Jardín
2330012,MUEBLE SUELTO,JARDIN,MESA METAL P/SET,Hogar,Muebles de Jardín
2330014,MUEBLE SUELTO,JARDIN,TOLDO,Hogar,Muebles de Jardín
2330016,MUEBLE SUELTO,JARDIN,BANCAS,Hogar,Muebles de Jardín
2330018,MUEBLE SUELTO,JARDIN,COLUMPIO,Hogar,Muebles de Jardín
2330020,MUEBLE SUELTO,JARDIN,HAMACAS,Hogar,Muebles de Jardín
2330021,MUEBLE SUELTO,JARDIN,FOGONES,Hogar,Muebles de Jardín
2332002,MUEBLE SUELTO,MUEBLES DE OFICINA,SILLA OFICINA,Recamara,Oficina
2332004,MUEBLE SUELTO,MUEBLES DE OFICINA,SILLA EJECUTIVA,Recamara,Oficina
2332006,MUEBLE SUELTO,MUEBLES DE OFICINA,ESCRITORIO METAL,Recamara,Oficina
2332008,MUEBLE SUELTO,MUEBLES DE OFICINA,ESCRITORIO LAMINADO,Recamara,Oficina
2332010,MUEBLE SUELTO,MUEBLES DE OFICINA,ESCRITORIO MADERA,Recamara,Oficina
2332012,MUEBLE SUELTO,MUEBLES DE OFICINA,MESA P/LAP TOP,Recamara,Oficina
2332014,MUEBLE SUELTO,MUEBLES DE OFICINA,LIBRERO,Recamara,Oficina
2332016,MUEBLE SUELTO,MUEBLES DE OFICINA,PORTA CD,Recamara,Oficina
2332017,MUEBLE SUELTO,MUEBLES DE OFICINA,ARCHIVEROS,Recamara,Oficina
2334002,MUEBLE SUELTO,ROPEROS,LAMINADO  0.90 M CLASICO,Recamara,Muebles para Recamara
2334004,MUEBLE SUELTO,ROPEROS,LAMINADO 0.90 M CONTEMPORANEO,Recamara,Muebles para Recamara
2334006,MUEBLE SUELTO,ROPEROS,LAMINADO 1.20 M CLASICO,Recamara,Muebles para Recamara
2334008,MUEBLE SUELTO,ROPEROS,LAMINADO 1.20 M CONTEMPORANEO,Recamara,Muebles para Recamara
2334010,MUEBLE SUELTO,ROPEROS,LAMINADO 1.60 M CLASICO,Recamara,Muebles para Recamara
2334012,MUEBLE SUELTO,ROPEROS,LAMINADO 1.60 M CONTEMPORANEO,Recamara,Muebles para Recamara
2334013,MUEBLE SUELTO,ROPEROS,LAMINADO 1.80 CONTEMPORANEO,Recamara,Muebles para Recamara
2334014,MUEBLE SUELTO,ROPEROS,MADERA  1.00 M CLASICO,Recamara,Muebles para Recamara
2334020,MUEBLE SUELTO,ROPEROS,MADERA 1.30 M CLASICO,Recamara,Muebles para Recamara
2334022,MUEBLE SUELTO,ROPEROS,MADERA 1.30 M CONTEMPORANEO,Recamara,Muebles para Recamara
2334024,MUEBLE SUELTO,ROPEROS,MADERA 1.30 M RUSTICO,Recamara,Muebles para Recamara
2334026,MUEBLE SUELTO,ROPEROS,MADERA 1.60 M CLASICO,Recamara,Muebles para Recamara
2334028,MUEBLE SUELTO,ROPEROS,MADERA 1.60 M CONTEMPORANEO,Recamara,Muebles para Recamara
2334032,MUEBLE SUELTO,ROPEROS,MADERA 1.80 M CLASICO,Recamara,Muebles para Recamara
2334034,MUEBLE SUELTO,ROPEROS,MADERA 1.80 M CONTEMPORANEO,Recamara,Muebles para Recamara
2334036,MUEBLE SUELTO,ROPEROS,MADERA    1.80 M RUSTICO,Recamara,Muebles para Recamara
2336006,MUEBLE SUELTO,COMODAS,LAMINADA  0.80 M CLASICO,Recamara,Muebles para Recamara
2336008,MUEBLE SUELTO,COMODAS,LAMINADA 0.80 M CONTEMPORANEO,Recamara,Muebles para Recamara
2336010,MUEBLE SUELTO,COMODAS,LAMINADA  1.20 M CLASICO,Recamara,Muebles para Recamara
2336012,MUEBLE SUELTO,COMODAS,LAMINADA 1.20 M CONTEMPORANEO,Recamara,Muebles para Recamara
2336014,MUEBLE SUELTO,COMODAS,MADERA 0.80 M CLASICO,Recamara,Muebles para Recamara
2336016,MUEBLE SUELTO,COMODAS,MADERA 0.80 M CONTEMPORANEO,Recamara,Muebles para Recamara
2336020,MUEBLE SUELTO,COMODAS,MADERA 1.20 M CLASICO,Recamara,Muebles para Recamara
2336022,MUEBLE SUELTO,COMODAS,MADERA    1.20 M CONTEMPORANEO,Recamara,Muebles para Recamara
2336032,MUEBLE SUELTO,COMODAS,CLOSET,Recamara,Muebles para Recamara
2338002,MUEBLE SUELTO,ALMACENAMIENTO,MUEBLE DIVISOR,Recamara,Baño
2338004,MUEBLE SUELTO,ALMACENAMIENTO,TOALLEROS,Recamara,Baño
2338005,MUEBLE SUELTO,ALMACENAMIENTO,CESTO,Recamara,Baño
2338006,MUEBLE SUELTO,ALMACENAMIENTO,ESQUINERO,Recamara,Baño
2338010,MUEBLE SUELTO,ALMACENAMIENTO,BAÑO,Recamara,Baño
2338012,MUEBLE SUELTO,ALMACENAMIENTO,CLOSET,Recamara,Muebles para Recamara
2338014,MUEBLE SUELTO,ALMACENAMIENTO,ESPEJO DE BAÑO,Recamara,Baño
2342002,MUEBLE SUELTO,COCINAS,2.40 CLASICO,Hogar,Muebles de Cocina
2342004,MUEBLE SUELTO,COCINAS,2.40 CONTEMPORANEO,Hogar,Muebles de Cocina
2342007,MUEBLE SUELTO,COCINAS,2.10 CONTEMPORANEO,Hogar,Muebles de Cocina
2342012,MUEBLE SUELTO,COCINAS,1.35 CLASICO,Hogar,Muebles de Cocina
2342014,MUEBLE SUELTO,COCINAS,1.35 CONTEMPORANEO,Hogar,Muebles de Cocina
2343002,MUEBLE SUELTO,COCINAS MODULARES,ALACENA SUPERIOR 90 CONTEMPORA,Hogar,Muebles de Cocina
2343004,MUEBLE SUELTO,COCINAS MODULARES,ALACENA SUPERIOR 90 CLASICO,Hogar,Muebles de Cocina
2343006,MUEBLE SUELTO,COCINAS MODULARES,ALACENA SUPERIOR 70 CONTEMPORA,Hogar,Muebles de Cocina
2343008,MUEBLE SUELTO,COCINAS MODULARES,ALACENA SUPERIOR 70 CLASICO,Hogar,Muebles de Cocina
2343010,MUEBLE SUELTO,COCINAS MODULARES,ALACENA SUPERIOR 40 CONTEMPORA,Hogar,Muebles de Cocina
2343012,MUEBLE SUELTO,COCINAS MODULARES,ALACENA SUPERIOR 40 CLASICO,Hogar,Muebles de Cocina
2343014,MUEBLE SUELTO,COCINAS MODULARES,SOBRECAMPANA,Hogar,Muebles de Cocina
2343015,MUEBLE SUELTO,COCINAS MODULARES,ALACENA ESQUINERA,Hogar,Muebles de Cocina
2343016,MUEBLE SUELTO,COCINAS MODULARES,BASE ESQUINERA,Hogar,Muebles de Cocina
2343018,MUEBLE SUELTO,COCINAS MODULARES,BASE 90 CONTEMPORANEO,Hogar,Muebles de Cocina
2343020,MUEBLE SUELTO,COCINAS MODULARES,BASE 90 CLASICO,Hogar,Muebles de Cocina
2343022,MUEBLE SUELTO,COCINAS MODULARES,BASE 70 CONTEMPORANEO,Hogar,Muebles de Cocina
2343024,MUEBLE SUELTO,COCINAS MODULARES,BASE 70 CLASICO,Hogar,Muebles de Cocina
2343026,MUEBLE SUELTO,COCINAS MODULARES,BASE 40 CONTEMPORANEO,Hogar,Muebles de Cocina
2343028,MUEBLE SUELTO,COCINAS MODULARES,BASE 40 CLASICO,Hogar,Muebles de Cocina
2344002,MUEBLE SUELTO,DESPENSEROS DE COCINAS,DESPENSERO CLASICO,Hogar,Muebles de Cocina
2344004,MUEBLE SUELTO,DESPENSEROS DE COCINAS,DESPENSERO CONTEMPORANEO,Hogar,Muebles de Cocina
2344006,MUEBLE SUELTO,DESPENSEROS DE COCINAS,DESPENSERO RUSTICO,Hogar,Muebles de Cocina
2346002,MUEBLE SUELTO,MODULOS DE COCINAS,ALACENA SUPERIOR CLASICO,Hogar,Muebles de Cocina
2346004,MUEBLE SUELTO,MODULOS DE COCINAS,ALACENA SUP CONTEMPORANEO,Hogar,Muebles de Cocina
2346006,MUEBLE SUELTO,MODULOS DE COCINAS,BASE CLASICO,Hogar,Muebles de Cocina
2346008,MUEBLE SUELTO,MODULOS DE COCINAS,BASE CONTEMPORANEO,Hogar,Muebles de Cocina
2346010,MUEBLE SUELTO,MODULOS DE COCINAS,ESQUINERO,Hogar,Muebles de Cocina
2346014,MUEBLE SUELTO,MODULOS DE COCINAS,ISLA PARA COCINA,Hogar,Muebles de Cocina
2348001,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA  BASICA,Hogar,Muebles de Cocina
2348002,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA MADERA CLASICO,Hogar,Muebles de Cocina
2348004,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA MADERA CONTEMPORANEO,Hogar,Muebles de Cocina
2348006,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA METAL,Hogar,Muebles de Cocina
2348008,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA LAMINADA CLASICO,Hogar,Muebles de Cocina
2348010,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA LAMINADA CONTEMPORANEO,Hogar,Muebles de Cocina
2348012,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA MULTIFUNCIONAL METAL,Hogar,Muebles de Cocina
2348014,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA MULTIFUNCIONAL LAMINAD,Hogar,Muebles de Cocina
2348016,MUEBLE SUELTO,ALACENA SUELTA P/ COCINA,ALACENA MULTIFUNCIONAL MADERA,Hogar,Muebles de Cocina
2350002,MUEBLE SUELTO,MESA MULTIFUNCIONAL,MESA MULTIFUNCIONAL BASICA,Hogar,Muebles de Cocina
2350004,MUEBLE SUELTO,MESA MULTIFUNCIONAL,MESA MULTIFUNCIONAL,Hogar,Muebles de Cocina
2350006,MUEBLE SUELTO,MESA MULTIFUNCIONAL,MADERA RUSTICO,Hogar,Muebles de Cocina
2350008,MUEBLE SUELTO,MESA MULTIFUNCIONAL,LAMINADO CLASICO,Hogar,Muebles de Cocina
2350010,MUEBLE SUELTO,MESA MULTIFUNCIONAL,LAMINADO CONTEMPORANEO,Hogar,Muebles de Cocina
2352004,MUEBLE SUELTO,PORTAGARRAFON,PORTAGARRAFON TORRE,Hogar,Muebles de Cocina
2352008,MUEBLE SUELTO,PORTAGARRAFON,MESA DE MADERA RUSTICO,Hogar,Muebles de Cocina
2352010,MUEBLE SUELTO,PORTAGARRAFON,PORTAGARRAFON CON PEDESTAL,Hogar,Muebles de Cocina
2352012,MUEBLE SUELTO,PORTAGARRAFON,TORRE CON PORTAGARRAFON,Hogar,Muebles de Cocina
2380015,MUEBLE SUELTO,ACCESORIOS,PATA MADERA,Recamara,Muebles para Recamara
2401001,"SALAS, RECAMARAS, COMEDORES",SALAS,SILLON IND CONTEMPORANEO,Hogar,Salas
2401002,"SALAS, RECAMARAS, COMEDORES",SALAS,LOVESEAT CONTEMPORANEO,Hogar,Salas
2401003,"SALAS, RECAMARAS, COMEDORES",SALAS,SOFA CONTEMPORANEO,Hogar,Salas
2401004,"SALAS, RECAMARAS, COMEDORES",SALAS,SILLON CLASICO,Hogar,Salas
2401005,"SALAS, RECAMARAS, COMEDORES",SALAS,LOVESEAT CLASICO,Hogar,Salas
2401006,"SALAS, RECAMARAS, COMEDORES",SALAS,SOFA CLASICO,Hogar,Salas
2401008,"SALAS, RECAMARAS, COMEDORES",SALAS,2 2 TRADICIONAL,Hogar,Salas
2401009,"SALAS, RECAMARAS, COMEDORES",SALAS,2 2 CONTEMPORANEO,Hogar,Salas
2401011,"SALAS, RECAMARAS, COMEDORES",SALAS,321 TRADICIONAL,Hogar,Salas
2401012,"SALAS, RECAMARAS, COMEDORES",SALAS,321 CONTEMPORANEO,Hogar,Salas
2401013,"SALAS, RECAMARAS, COMEDORES",SALAS,3 2 CONTEMPORANEA,Hogar,Salas
2401014,"SALAS, RECAMARAS, COMEDORES",SALAS,ESQUINERA/L CONTEMPORANEO,Hogar,Salas
2401015,"SALAS, RECAMARAS, COMEDORES",SALAS,321 VINIL CONTEMPORANEA,Hogar,Salas
2401016,"SALAS, RECAMARAS, COMEDORES",SALAS,ESQUINERA/L CLASICA,Hogar,Salas
2401020,"SALAS, RECAMARAS, COMEDORES",SALAS,321 CHENILLE CLASICO,Hogar,Salas
2405001,"SALAS, RECAMARAS, COMEDORES",COMPLEMENTOS PARA SALA,SILLON OCASIONAL,Hogar,Salas
2405002,"SALAS, RECAMARAS, COMEDORES",COMPLEMENTOS PARA SALA,PUFF,Hogar,Salas
2405003,"SALAS, RECAMARAS, COMEDORES",COMPLEMENTOS PARA SALA,BAUL,Hogar,Salas
2405004,"SALAS, RECAMARAS, COMEDORES",COMPLEMENTOS PARA SALA,TABURETE,Hogar,Salas
2410001,"SALAS, RECAMARAS, COMEDORES",SOFAS CAMA,SOFA CAMA TAPIZADO CONTEMP,Hogar,Salas
2410005,"SALAS, RECAMARAS, COMEDORES",SOFAS CAMA,SOFACAMA CLASICO,Hogar,Salas
2415001,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,PIEZAS SALAS SILLON IND CONTEM,Hogar,Salas
2415002,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,PIEZAS SALAS LOVE SEAT CONTEM,Hogar,Salas
2415003,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,PIEZAS SALAS SOFA CONTEM,Hogar,Salas
2415004,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,PIEZA SALAS SILLON IND CLASICO,Hogar,Salas
2415005,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,PIEZAS SALAS LOVE SEAT CLASICO,Hogar,Salas
2415006,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,PIEZAS SALAS SOFA CLASICO,Hogar,Salas
2415010,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,SILLON INDIVIDUAL SUELTO,Hogar,Salas
2415011,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,LOVE SEAT SUELTO,Hogar,Salas
2415013,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,SILLON INDIVIDUAL SOBRE PEDIDO,Hogar,Salas
2415014,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,LOVESEAT SOBRE PEDIDO,Hogar,Salas
2415015,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,SOFA SOBRE PEDIDO,Hogar,Salas
2415016,"SALAS, RECAMARAS, COMEDORES",SALA DESPIEZADA,SALA SOBRE PEDIDO,Hogar,Salas
